iso3,year,region,income_group,homrates_unodc,homrates_who,deport_convict,deport_convict_d,deport_convict_lead,deport_nonconvict,deport_nonconvict_d,corruption,crime_US_weight,GDP_growth,GDPpercapita_const2010USD_log,gini_mkt,instr_benef_medicaidpregn_lag1,instr_enforce_everify_lag1,,polity2,pop_sh14,population_log,,remittances_GDP,urban_interp,war_intrastate,yr_sch
ROU,1996,NA,NA,NA,3.955286015,0.028698737,0.00015141,0.049026468,0.150068038,0.022624424,3,NA,3.86980367,8.540095485,37.5,NA,NA,,NA,20.06858835,16.934301,,0.048409299,53.4,0,NA
ROU,1998,NA,NA,NA,3.583763022,0.073240506,0.049026468,-0.022049302,0.348407584,0.213899784,3,NA,-2.087247178,8.474591016,38.2,NA,NA,,NA,19.37746495,16.92935221,,0.116733364,53,0,NA
ROU,2000,NA,NA,NA,3.597922193,0.086811963,-0.022049302,0.112343033,0.242687866,-0.088133488,3,542.6044234,2.395094533,8.497100465,39.4,NA,NA,,NA,18.53100271,16.92648803,,0.256420339,53,0,NA
ROU,2002,NA,NA,NA,3.61660985,0.139354021,0.112343033,-0.011772385,0.289503056,0.031336253,2,519.7809767,5.184192218,8.634316601,40.7,0.58220404,0,,NA,17.56618126,16.89422718,,0.309694359,53.4,0,NA
ROU,2004,NA,NA,2.465,3.561998126,0.160362554,-0.011772385,0.091578364,0.41166652,0.227465404,2.5,479.7772181,8.358591275,8.78127378,41.7,0.638967016,0,,NA,16.30035787,16.88131669,,0.171878925,54.1,0,NA
ROU,2006,NA,NA,2.1,2.481150723,0.188358564,0.091578364,-0.006620961,0.567086514,0.124201216,2.5,491.8557658,8.055560146,8.91172084,42.4,0.638967016,0,,NA,15.65350315,16.86921736,,0.9393958,55.1,0,NA
ROU,2008,NA,NA,2.125,2.353244891,0.215103792,-0.006620961,0.033133302,0.789612737,0.171282842,2.5,466.5215162,8.45898402,9.090743326,42.5,0.631679877,0.047174636,,NA,15.66145163,16.8377813,,0.817716646,56.3,0,NA
ROU,2010,NA,NA,1.965,2.506597978,0.221759334,0.033133302,0.147184377,0.568718207,-0.255090888,2.5,413.3545513,-0.798465536,9.02370757,42.4,0.683968295,0.114165175,,NA,15.77814701,16.82351082,,0.381782109,57.5,0,NA
ROU,2012,NA,NA,1.785,2.134132198,0.405457297,0.147184377,-0.092261612,0.591883309,0.005207827,2,396.2875479,0.640965688,9.04997476,42.5,0.709665047,0.11569931,,NA,15.67753221,16.81414038,,0.427122687,58.6,0,NA
ROU,2014,NA,NA,1.61,1.824865405,0.38343184,-0.092261612,NA,0.436059187,-0.181665275,2,379.3037075,3.07630231,9.122439798,42.8,0.710943493,0.326131424,,NA,15.47267735,16.80668139,,1.694918435,59.6,0,NA
RUS,1996,Europe & Central Asia,High income: nonOECD,NA,28.44026357,0.005396133,0.000681351,0.013563779,0.017537308,0.007438815,NA,NA,-3.6,8.650771049,49.5,NA,NA,,3,20.6976672,18.81380361,,0.025911366,73.5,1,10.11303438
RUS,1998,Europe & Central Asia,High income: nonOECD,NA,23.19015577,0.017593865,0.013563779,-0.005313261,0.041614803,0.025120613,NA,NA,-5.299999999,8.613526083,49.6,NA,NA,,3,19.60107735,18.8104953,,0.111152071,73.6,0,10.53007019
RUS,2000,Europe & Central Asia,High income: nonOECD,NA,26.99741982,0.018370658,-0.005313261,0.011138467,0.053121367,0.020791808,NA,524.4308128,9.999999999,8.77817209,50.3,NA,NA,,6,18.24393237,18.80319486,,0.192504291,73.4,1,10.9
RUS,2002,Europe & Central Asia,High income: nonOECD,NA,29.92855184,0.02951532,0.011138467,0.021042626,0.052230744,0.007463628,NA,500.9962524,4.743669897,8.883025975,49.6,0.715051567,0,,6,16.94790661,18.79435274,,0.271211733,73.2,1,11.09738155
RUS,2004,Europe & Central Asia,High income: nonOECD,NA,28.06061073,0.042610363,0.021042626,-0.015747545,0.091127729,0.035333435,NA,462.2843409,7.175949192,9.031310821,49.4,0.73578066,0,,6,15.61078437,18.7857894,,0.37338201,73,0,11.17530126
RUS,2006,Europe & Central Asia,High income: nonOECD,NA,22.49694504,0.034192191,-0.015747545,0.016879702,0.090723418,-0.020900589,NA,471.5330695,8.153431973,9.178591004,49,0.73578066,0,,6,14.91801734,18.77870148,,0.385924046,72.9,0,11.23036196
RUS,2008,Europe & Central Asia,High income: nonOECD,NA,17.20016912,0.040975391,0.016879702,0.014665076,0.108215583,0.031713377,NA,444.7460737,5.247953532,9.313792764,49,0.718421321,0.03793526,,4,14.69063378,18.77655181,,0.345424892,73,0,11.33350293
RUS,2010,Europe & Central Asia,High income: nonOECD,NA,14.11681855,0.052512414,0.014665076,-0.005739772,0.122538342,-0.015490119,NA,403.0263913,4.503725626,9.275658687,48.8,0.785203717,0.094455223,,4,14.89079139,18.77730183,,0.344282545,73.2,0,11.53
RUS,2012,Europe & Central Asia,High income: nonOECD,14.445,NA,0.063256398,-0.005739772,-0.027360345,0.083183101,-0.036567258,NA,387.8429286,3.517941865,9.349528414,49.2,0.811906464,0.095782702,,4,15.4621787,18.77976452,,0.261857787,73.4,0,11.86401315
RUS,2014,Europe & Central Asia,High income: nonOECD,12.51,NA,0.036900197,-0.027360345,NA,0.037585662,-0.027405355,NA,369.5702236,0.731458212,9.349556647,49.3,0.812978658,0.236342285,,4,16.42263891,18.78407075,,0.376831937,73.6,0,12.3797024
RWA,2008,Sub-Saharan Africa,Low income,4.735,NA,0.027358941,0.014609116,-0.001624498,NA,NA,NA,NA,11.15879828,6.256796097,53,NA,NA,,-3,41.66756883,16.08847825,,1.394842811,18.4,0,4.163184541
RWA,2010,Sub-Saharan Africa,Low income,4.31,NA,0.029672564,-0.001624498,-0.015374074,NA,NA,NA,NA,7.291126103,6.334151448,53.1,NA,NA,,-4,41.7630915,16.14248012,,1.843986976,18.9,0,4.36
SGP,1996,East Asia & Pacific,High income: nonOECD,NA,0.600974247,NA,NA,-0.030801491,NA,NA,4,NA,7.531933911,10.30731865,43.1,NA,NA,,-2,22.49582391,15.11589403,,NA,100,0,8.295791833
SGP,1998,East Asia & Pacific,High income: nonOECD,NA,0.661194156,0.02546335,-0.030801491,0.12286169,NA,NA,4,NA,-2.225229743,10.29692144,43.4,NA,NA,,-2,22.15048346,15.18344057,,NA,100,0,8.856045112
SGP,2000,East Asia & Pacific,High income: nonOECD,NA,0.82601138,0.137415538,0.12286169,-0.10194845,0.22496037,NA,4,536.9653491,8.897544418,10.41601348,43.4,NA,NA,,-2,21.45624891,15.20875248,,NA,100,0,9.15
SGP,2002,East Asia & Pacific,High income: nonOECD,NA,0.553517215,0.144667842,-0.10194845,0.168160213,0.540775477,0.373463423,4.5,522.3549407,4.211686552,10.41159909,43.5,0.647562582,0,,-2,20.35443386,15.24485244,,NA,100,0,9.065558186
SGP,2004,East Asia & Pacific,High income: nonOECD,0.52,0.56808207,0.25366308,0.168160213,-0.171839481,0.361511975,-0.166559158,4.5,480.1092885,9.549175476,10.54842643,43.7,0.657444005,0,,-2,19.53345965,15.24262627,,NA,100,0,8.863945897
SGP,2006,East Asia & Pacific,High income: nonOECD,0.42,0.382467286,0.17473516,-0.171839481,-0.006169466,0.358663693,-0.184637391,4.5,488.794137,8.860196114,10.65074149,44,0.657444005,0,,-2,18.84752079,15.29742528,,NA,100,0,8.897387216
SGP,2008,East Asia & Pacific,High income: nonOECD,0.47,0.370650644,0.085478464,-0.006169466,0.095590481,0.305835915,0.076584327,4.5,463.9725296,1.787620228,10.66078495,44.1,0.657444005,0.031620553,,-2,18.18538812,15.39230048,,NA,100,0,9.464440824
SGP,2010,East Asia & Pacific,High income: nonOECD,0.385,0.308483608,0.158990172,0.095590481,NA,0.239013439,-0.194667844,4.5,412.9980237,15.24037704,10.74870495,44.1,0.789855072,0.11198946,,-2,17.34052625,15.44017831,,NA,100,0,10.81
SGP,2014,East Asia & Pacific,High income: nonOECD,0.28,0.156356633,0.079781499,NA,NA,NA,NA,4.5,376.7855072,3.572267228,10.85641331,43.7,NA,NA,,-2,15.84296654,15.51473872,,NA,100,0,16.80687505
SLE,2006,Sub-Saharan Africa,Low income,1.94,NA,0.269617048,-0.14796684,-0.14293025,0.559782331,-0.393378545,1.5,514.0417984,5.525833107,5.87561858,42.5,0.701581028,0,,5,44.42088932,15.5817286,,0.828721981,37.1,0,3.361084393
SLE,2008,Sub-Saharan Africa,Low income,2.91,NA,0.189760286,-0.14293025,0.056775034,0.453115365,-0.017564371,1.5,485.0568182,5.399676742,5.952978444,41.4,0.41798419,0.054347826,,7,44.32765776,15.63445903,,0.901176566,37.7,0,3.727426589
SLE,2010,Sub-Saharan Africa,Low income,2.81,NA,0.116850607,0.056775034,0.243515192,0.296543649,0.062681171,2,428.4179842,5.365143206,6.004204058,40.3,0.778656126,0.102766798,,7,43.95347685,15.68094171,,1.689917845,38.4,0,4.23
SLE,2012,Sub-Saharan Africa,Low income,2.515,NA,0.395972806,0.243515192,-0.286693884,0.195413301,-0.283616706,1.5,397.4461462,15.18176908,6.146031996,NA,0.837944664,0.102766798,,7,43.63161483,15.72743585,,1.697432899,39.4,0,4.897604626
SLV,1996,Latin America & Caribbean,Lower middle income,NA,44.92709281,18.29865869,1.22675751,11.78182626,20.89383673,8.46113046,3,NA,1.705589084,7.916269985,48.5,NA,NA,,7,37.55481605,15.55103912,,10.50688582,55.3,0,5.644344074
SLV,1998,Latin America & Caribbean,Lower middle income,NA,41.72684438,29.13337102,11.78182626,4.835572351,51.18471649,36.81151268,4,NA,3.748726161,7.976007054,48.6,NA,NA,,7,37.08534402,15.56969034,,11.14487325,57.4,0,6.130455307
SLV,2000,Latin America & Caribbean,Lower middle income,NA,38.45470461,35.54335858,4.835572351,-6.477788178,37.81850879,-19.46316619,4,581.1769864,2.152652497,8.015944318,48.4,NA,NA,,7,36.62331239,15.58496068,,13.43221081,58.9,0,6.59
SLV,2002,Latin America & Caribbean,Lower middle income,NA,35.0382084,30.08005744,-6.477788178,17.72187363,34.29285495,-6.444603952,2.5,567.6669702,2.340822748,8.043717739,47.6,0.675382941,0,,7,35.979764,15.5972707,,13.64815087,60.1,0,6.951670697
SLV,2004,Latin America & Caribbean,Lower middle income,42.015,39.28020812,39.96737912,17.72187363,16.82433604,61.90408538,38.41579533,2.5,517.3833072,1.850535583,8.07466533,45.8,0.688470626,0,,7,35.20120318,15.60739919,,16.22326453,61.1,0,7.225957266
SLV,2006,Latin America & Caribbean,Lower middle income,64.675,55.4444451,55.22931656,16.82433604,27.39285077,104.8712002,44.49058216,2.5,521.4915103,3.911948645,8.138807367,44.2,0.688470626,0,,7,34.09843146,15.616639,,18.77395462,62.1,0,7.443287667
SLV,2008,Latin America & Caribbean,Lower middle income,55.685,48.31676347,86.15633961,27.39285077,44.78106792,242.6604523,118.2922853,2.5,495.7106666,1.27389861,8.180297108,43.5,0.624333006,0.028113303,,7,32.88608859,15.62548659,,17.52022192,63.3,0,7.622331501
SLV,2010,Latin America & Caribbean,Lower middle income,69.4,58.07951153,119.5552759,44.78106792,3.68322932,215.2897632,-42.85490106,2.5,436.3615785,1.365346664,8.153174907,42.2,0.844567151,0.05458069,,8,31.60149537,15.63433803,,16.20965182,64.3,0,7.77
SLV,2012,Latin America & Caribbean,Lower middle income,57.455,47.87384682,138.3999866,3.68322932,4.193858913,154.5840441,-28.45126288,2,412.6255568,1.881061224,8.184593133,40.9,0.873795429,0.057049563,,8,30.21229188,15.64348077,,16.36100124,65.2,0,7.892693164
SLV,2014,Latin America & Caribbean,Lower middle income,52.735,NA,147.3202651,4.193858913,NA,233.6466203,118.6968628,2,395.7810693,1.42547573,8.207456206,40.3,0.87387507,0.138203828,,8,28.83753379,15.65306985,,16.58009089,65.8,0,7.996810993
SRB,2008,Europe & Central Asia,Upper middle income,1.705,2.320680917,0,NA,0,0,NA,2,NA,5.366683424,8.614149069,51,NA,NA,,NA,17.72796067,15.81024107,,7.195545769,55.3,0,NA
SRB,2010,Europe & Central Asia,Upper middle income,1.565,1.84763551,0,0,0.166688035,0,0,2,NA,0.584478088,8.596351336,52.5,NA,NA,,NA,17.29636901,15.80221107,,10.43485548,56.1,0,NA
SRB,2012,Europe & Central Asia,Upper middle income,1.37,1.718071907,0.10407915,0.166688035,NA,0.09002036,0.069453348,2,NA,-1.015270388,8.612811788,53.4,NA,NA,,NA,16.9808498,15.78946338,,8.709953805,57,0,NA
SRB,2014,Europe & Central Asia,Upper middle income,1.45,1.860214721,NA,NA,NA,NA,NA,2,NA,-1.831301107,8.629282037,53.9,NA,NA,,NA,16.78477592,15.77990257,,8.359767157,58.2,0,NA
SUR,1998,Latin America & Caribbean,Upper middle income,NA,5.876365153,0.762293667,NA,0.191821245,NA,NA,3,NA,1.564201258,8.678283242,NA,NA,NA,,5,33.16946876,13.04236734,,0.142857145,63.9,0,NA
SUR,2000,Latin America & Caribbean,Upper middle income,NA,5.32886574,1.064552201,0.191821245,0.114668575,0.32119708,NA,3,NA,-0.068687218,8.645654539,57.9,NA,NA,,5,32.36160799,13.06556019,,0.140108707,64.9,0,NA
SUR,2002,Latin America & Caribbean,Upper middle income,NA,3.959820667,1.144741693,0.114668575,0.244950118,NA,NA,2,NA,4.299944411,8.709977025,57.8,NA,NA,,5,31.79627529,13.08786303,,1.400219825,65.9,0,NA
SUR,2004,Latin America & Caribbean,Upper middle income,NA,2.961598959,1.32336923,0.244950118,-0.030022769,2.029105558,NA,2,NA,9.256031959,8.835187084,57.8,NA,NA,,5,31.16929684,13.10954153,,0.613169337,66.8,0,NA
SUR,2006,Latin America & Caribbean,Upper middle income,NA,2.885885631,1.295289169,-0.030022769,-0.611567508,3.19184581,-0.667788179,2,NA,3.84213742,8.896183128,NA,NA,NA,,5,30.43523092,13.13094049,,0.079957952,67.6,0,NA
SUR,2008,Latin America & Caribbean,Upper middle income,NA,5.670909043,0.976813688,-0.611567508,0.173908354,1.559170603,-0.834897072,2,NA,4.143406525,8.965364161,NA,NA,NA,,5,29.57596652,13.15220952,,0.062270571,68.4,0,NA
SUR,2010,Latin America & Caribbean,Upper middle income,NA,7.163921336,1.147468775,0.173908354,-0.019419034,1.530625766,-0.800728628,2,NA,5.168825162,9.024409909,NA,NA,NA,,5,28.70464529,13.17325229,,0.098434253,69.4,0,NA
SUR,2012,Latin America & Caribbean,Upper middle income,NA,6.084912571,1.123885994,-0.019419034,0.437827774,0.564345763,-1.140461088,2,NA,2.690350057,9.08716025,NA,NA,NA,,5,27.95074077,13.19389675,,0.161797003,70.6,0,NA
SUR,2014,Latin America & Caribbean,Upper middle income,NA,6.327259805,1.605987525,0.437827774,NA,NA,NA,2,NA,0.363600629,9.099699636,NA,NA,NA,,5,27.26398359,13.21389917,,0.168564637,72.1,0,NA
SVK,1998,Europe & Central Asia,High income: OECD,NA,2.348432061,0.027839098,NA,0.148470627,NA,NA,3,NA,4.011813704,9.229270585,43.3,NA,NA,,9,20.96783581,15.50015167,,0.077825075,56.4,0,11.16681501
SVK,2000,Europe & Central Asia,High income: OECD,NA,2.318003384,0.120584679,0.148470627,-0.018190507,0.213245566,NA,4,516.6434872,1.210173376,9.239580112,43.9,NA,NA,,9,19.71341739,15.49981844,,0.061122673,56.2,0,11.2
SVK,2002,Europe & Central Asia,High income: OECD,NA,2.1290999,0.111578073,-0.018190507,-0.037083824,0.427697359,0.353770202,2.5,494.956,4.522792238,9.318635328,44.4,0.68,0,,9,18.42234499,15.49762479,,0.069516109,56,0,11.50658822
SVK,2004,Europe & Central Asia,High income: OECD,2.49,1.842597831,0.139590372,-0.037083824,-0.037241548,NA,0.205219802,2.5,459.0220513,5.258836403,9.423519404,44.6,0.702564103,0,,9,17.33047574,15.49676296,,1.226622864,55.7,0,11.97801925
SVK,2006,Europe & Central Asia,High income: OECD,1.81,0.828244901,0.093059086,-0.037241548,0.018483119,0.57696676,-0.186221149,2.5,466.5248205,8.452887748,9.569849487,43.1,0.702564103,0,,10,16.43281027,15.49690702,,1.902262742,55.5,0,12.43826054
SVK,2008,Europe & Central Asia,High income: OECD,1.695,0.641355375,0.111587912,0.018483119,0.240871207,0.623068391,-0.019231365,2.5,442.3294359,5.629779025,9.726023065,42.3,0.695384615,0.02974359,,10,15.76269121,15.49805636,,2.043687143,55.2,0,12.75107081
SVK,2010,Europe & Central Asia,High income: OECD,1.6,1.178331655,0.241184028,0.240871207,-0.222963325,0.77004304,0.351191846,2.5,394.9893333,5.041716665,9.717194937,42.6,0.744615385,0.098461538,,10,15.33510205,15.50032084,,1.777950675,55,0,12.82
SVK,2012,Europe & Central Asia,High income: OECD,1.575,NA,0.157344284,-0.222963325,-0.037174024,0.425754194,-0.538943448,2.5,378.2287179,1.657148687,9.758440354,42.1,0.766153846,0.101538462,,10,15.21438711,15.50331205,,2.063801412,54.9,0,12.55032812
SVK,2014,Europe & Central Asia,High income: OECD,1.385,1.052522981,0.120027773,-0.037174024,NA,0.240046586,-0.148356083,2.5,359.2961026,2.570852593,9.796575394,41.8,0.767179487,0.281025641,,10,15.21979016,15.50535708,,2.372465704,54.8,0,11.84733516
SVN,1996,Europe & Central Asia,High income: OECD,NA,2.236984926,0,0,0,NA,0,NA,NA,3.516280804,9.655168677,37.2,NA,NA,,10,17.64735753,14.50295551,,1.282121531,50.7,0,11.10532022
SVN,1998,Europe & Central Asia,High income: OECD,NA,1.662767734,0,0,0,NA,0.151390598,NA,NA,3.285631522,9.740901391,37.1,NA,NA,,10,16.68787752,14.49942979,,1.014669299,50.9,0,11.22884235
SVN,2000,Europe & Central Asia,High income: OECD,NA,1.309475071,0,0,NA,NA,0.100001485,4,NA,4.15543396,9.829340137,37.5,NA,NA,,10,15.80569062,14.50310485,,0.994484306,50.8,0,11.35
SVN,2004,Europe & Central Asia,High income: OECD,1.21,1.627864615,0,NA,0.099657775,NA,NA,3,NA,4.351795539,9.962617041,39.3,NA,NA,,10,14.24463828,14.50716262,,0.756885055,50.4,0,11.54330975
SVN,2006,Europe & Central Asia,High income: OECD,0.8,0.898751527,0.124811117,0.099657775,-0.099657775,NA,NA,3,NA,5.655999211,10.05196178,39.9,NA,NA,,10,13.84864988,14.51208586,,0.7054549,50,0,11.63973875
SVN,2008,Europe & Central Asia,High income: OECD,0.84,0.84185837,0.024775509,-0.099657775,0.146442687,NA,NA,3,NA,3.300130299,10.14436987,40.4,NA,NA,,10,13.87778347,14.51925934,,0.684042774,49.7,0,11.75268812
SVN,2010,Europe & Central Asia,High income: OECD,0.685,0.513722741,0.109992016,0.146442687,-0.146442687,NA,0.143808725,3,NA,1.237755909,10.06209139,41.7,NA,NA,,10,14.05033719,14.53265889,,0.723334583,49.5,0,11.89
SVN,2012,Europe & Central Asia,High income: OECD,0.73,0.851658684,0.073069397,-0.146442687,0,0.194647322,-0.147256685,3.5,NA,-2.689413589,10.03712409,43.5,NA,NA,,10,14.37271585,14.53683646,,0.545365745,49.4,0,12.05935438
SVN,2014,Europe & Central Asia,High income: OECD,0.655,NA,0,0,NA,NA,0.04804246,3.5,NA,3.106280193,10.0544447,43.1,NA,NA,,10,14.57100845,14.53917724,,0.738945429,49.6,0,12.26843127
SWE,1996,Europe & Central Asia,High income: OECD,NA,1.103582326,0.039624322,0.033932821,-3.82E-05,0.09618803,0.056011396,6,NA,1.517861239,10.55053895,47.9,NA,NA,,10,18.90828406,15.99491032,,0.093688863,83.8,0,11.24042938
SWE,1998,Europe & Central Asia,High income: OECD,NA,1.090573485,0.033903985,-3.82E-05,0.033733089,0.175172158,0.033741591,6,NA,4.226791693,10.61940238,47.4,NA,NA,,10,18.71140166,15.99603807,,0.047062372,83.9,0,11.30375247
SWE,2000,Europe & Central Asia,High income: OECD,NA,1.128114904,0.050747918,0.033733089,0.016406346,0.197365089,0.078495225,6,533.3967269,4.735287133,10.70758865,47.1,NA,NA,,10,18.42229588,15.99842309,,0.168514489,84,0,11.38
SWE,2002,Europe & Central Asia,High income: OECD,NA,1.060399011,0.075740178,0.016406346,0.016037921,NA,NA,5.5,514.3042513,2.073577213,10.73768643,47,0.597065463,0,,10,17.91038903,16.00436218,,0.194037678,84.1,0,11.54326203
SWE,2004,Europe & Central Asia,High income: OECD,1.025,1.013634913,0.100269108,0.016037921,-0.011971102,0.245146081,NA,5,475.9795711,4.32052981,10.79590776,46.9,0.615124153,0,,10,17.64991343,16.0120161,,0.418075542,84.2,0,11.73372328
SWE,2006,Europe & Central Asia,High income: OECD,0.96,0.900136159,0.116036107,-0.011971102,-0.012175929,0.20989171,-0.035167808,5,487.7500752,4.688127152,10.85989247,47.6,0.615124153,0,,10,17.34409863,16.02164037,,0.534504386,84.4,0,11.85892908
SWE,2008,Europe & Central Asia,High income: OECD,1.05,0.975334721,0.092618655,-0.012175929,0.009379991,0.304759932,0.149024577,5,463.9495862,-0.557047628,10.8725832,48.7,0.615500376,0.047404063,,10,16.82229625,16.03684622,,0.796841416,84.5,0,11.84567362
SWE,2010,Europe & Central Asia,High income: OECD,0.985,0.936993526,0.085670066,0.009379991,0.08277339,0.514385575,0.090285612,5,407.5905568,5.988926547,10.86046438,49.4,0.685477803,0.123777276,,10,16.50792616,16.05389051,,0.831524052,84.7,0,11.64
SWE,2012,Europe & Central Asia,High income: OECD,0.785,0.701344329,0.121079261,0.08277339,-0.064944136,0.205703397,-0.247941275,5.5,389.2012039,-0.286320615,10.86894324,49.7,0.738148984,0.125282167,,10,16.6236711,16.06883965,,0.789418207,84.9,0,11.18878821
SWE,2014,Europe & Central Asia,High income: OECD,0.9,0.824030084,0.119272732,-0.064944136,NA,0.072656685,-0.1270161,5.5,376.148006,2.604326565,10.88859313,50,0.73890143,0.319789315,,10,17.07055232,16.08723533,,0.794350605,85.3,0,10.43891825
SYC,2002,Sub-Saharan Africa,High income: nonOECD,NA,4.217534051,0,0,NA,0,0,NA,NA,1.212831267,9.146777639,NA,NA,NA,,NA,26.76389202,11.33526901,,0.28385135,51.7,0,NA
SYR,2000,Middle East & North Africa,Lower middle income,NA,1.362397194,0.039833232,-0.015976878,0.050254479,0.101970056,-0.049286892,2,557.5803614,2.742857397,NA,40.2,NA,NA,,-7,41.0141755,16.61345314,,0.931392832,51.9,0,4.58
SYR,2002,Middle East & North Africa,Lower middle income,NA,2.205696043,0.073487288,0.050254479,0.029207298,0.176851255,0.131218047,2,538.7072691,5.9,NA,41,0.68313253,0,,-7,40.31526751,16.65388123,,0.625514054,52.7,0,5.001830258
SYR,2004,Middle East & North Africa,Lower middle income,2.375,0.693845924,0.107522116,0.029207298,-0.029373949,0.246815028,0.047419041,2,494.4424498,6.900000004,NA,41.7,0.732931727,0,,-7,39.42059697,16.69508187,,3.40814909,53.4,0,5.597261321
SYR,2006,Middle East & North Africa,Lower middle income,2.375,0.987520352,0.096507245,-0.029373949,-0.066743655,0.24978098,-0.004892536,2,505.5868675,4.999999998,NA,41.4,0.732931727,0,,-7,38.44764918,16.7554646,,2.385034971,54.2,0,6.17562477
SYR,2008,Middle East & North Africa,Lower middle income,2.685,1.218691052,0.039967043,-0.066743655,0.036600366,0.175061931,-0.077016123,2,478.8813253,NA,NA,NA,0.719277108,0.010040161,,-7,37.51655499,16.82738401,,NA,54.9,0,6.582557156
SYR,2010,Middle East & North Africa,Lower middle income,2.27,1.05411021,0.069251594,0.036600366,-0.044152407,0.1408377,-0.006005253,2,424.991245,NA,NA,NA,0.798393574,0.046586345,,-7,36.36655582,16.86092945,,NA,55.7,0,6.7
TCA,1996,Latin America & Caribbean,High income: nonOECD,NA,6.39280791,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,9.67821674,,NA,80.7,0,NA
TCA,1998,Latin America & Caribbean,High income: nonOECD,NA,6.050338819,0,0,15.89572405,0,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,9.747710551,,NA,82.5,0,NA
TCA,2000,Latin America & Caribbean,High income: nonOECD,NA,0,12.14624984,15.89572405,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,NA,NA,9.845487608,,NA,84.6,0,NA
TCA,2006,Latin America & Caribbean,High income: nonOECD,NA,0,0,NA,16.96007598,5.671506352,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,10.22709163,,NA,90.6,0,NA
TCA,2008,Latin America & Caribbean,High income: nonOECD,NA,6.883635308,8.480037991,16.96007598,2.398509552,13.71746816,16.96007598,NA,NA,NA,NA,NA,NA,NA,,NA,NA,10.29150127,,NA,92,0,NA
TCA,2014,Latin America & Caribbean,High income: nonOECD,NA,9.004765036,4.530627039,-15.4173476,NA,17.95304103,2.366226306,NA,NA,NA,NA,NA,NA,NA,,NA,NA,10.42640972,,NA,95.2,0,NA
THA,1996,East Asia & Pacific,Upper middle income,NA,7.848120367,0.017520453,-0.002191597,0.012441285,0.042512802,0.041103166,3,NA,5.652373942,8.213092861,47.3,NA,NA,,9,26.42263019,17.91237647,,0.986668225,30.4,0,5.521269768
THA,1998,East Asia & Pacific,Upper middle income,NA,6.422091071,0.030180586,0.012441285,0.018288378,0.059588592,0.000140632,2,NA,-7.633733631,8.082010532,47.4,NA,NA,,9,25.15646835,17.93612832,,1.253096962,30.7,0,5.517073281
THA,2000,East Asia & Pacific,Upper middle income,NA,7.977186835,0.051879078,0.018288378,-0.013425628,0.062220023,0.008161717,2,538.8707,4.455676031,8.148461262,47.4,NA,NA,,9,23.98415922,17.95797873,,1.342475229,31.1,0,5.65
THA,2004,East Asia & Pacific,Upper middle income,8.23,6.083995336,0.045537615,0.005573651,-0.021845079,0.095690456,0.028181334,1.5,483.5276401,6.289288549,8.340463716,46.5,0.620727312,0,,9,21.79073977,17.98993215,,0.938067318,32,0,6.709649184
THA,2006,East Asia & Pacific,Upper middle income,7.19,5.151399515,0.035844671,-0.021845079,0.005747324,0.076923218,-0.014940637,1.5,498.5801027,4.967916824,8.417408056,46.4,0.620727312,0,,-5,20.83114797,18.00249756,,0.601266729,32.6,0,7.326364869
THA,2008,East Asia & Pacific,Upper middle income,6.33,4.990805477,0.024846635,0.005747324,0.008630899,0.120528028,0.036629139,1.5,474.494365,1.725667908,8.476540045,45.8,0.640493611,0.038222125,,4,19.97647333,18.01340039,,0.651516894,33.2,0,7.788947303
THA,2010,East Asia & Pacific,Upper middle income,5.52,4.590139582,0.038032372,0.008630899,-0.001836152,0.126018503,0.009199641,2,416.8421645,7.513590658,8.532141344,45,0.73004259,0.127115868,,4,19.19672047,18.02331487,,1.2996467,34,0,7.99
THA,2012,East Asia & Pacific,Upper middle income,4.945,4.370077127,0.029530781,-0.001836152,-0.012001545,0.086473866,-0.066094462,2,397.9295839,7.242967294,8.601026323,44.4,0.77787485,0.129518401,,7,18.77802008,18.0327212,,1.422877077,34.9,0,7.823922959
THA,2014,East Asia & Pacific,Upper middle income,4.1,4.156248661,0.025631361,-0.012001545,NA,0.052730223,-0.01663324,2,384.0143934,0.914519144,8.628680671,NA,0.778966911,0.272141531,,-3,18.2628435,18.04112856,,1.604866906,36,0,7.18511618
TJK,1996,Europe & Central Asia,Lower middle income,NA,8.626397342,0,0,0,0,0,NA,NA,-16.69999877,5.901095886,37.9,NA,NA,,-6,44.01211035,15.58187358,,NA,28.1,0,10.54471316
TJK,1998,Europe & Central Asia,Lower middle income,NA,9.079788803,0,0,0,0,0,NA,NA,5.300000768,5.940591111,38.2,NA,NA,,-1,43.49414475,15.61087867,,NA,27,0,10.62994387
TJK,2000,Europe & Central Asia,Lower middle income,NA,4.545890591,0,0,NA,NA,0,NA,NA,8.300001012,6.024866539,38.3,NA,NA,,-1,42.52435369,15.64267015,,NA,26.5,0,10.63
TJK,2004,Europe & Central Asia,Lower middle income,NA,2.531152691,0,NA,NA,0.044690467,NA,NA,NA,10.30000171,6.350080925,37.9,NA,NA,,-3,38.88976366,15.71953282,,12.13796009,26.4,0,10.43762996
